"","X10A","X10B","X10C","X10D","X11A","X11C","X11D","X12A","X12B","X12C","X12E","X7A","X7B","X7C","X7D","X8A","X8B","X8C","X8D","X9A","X9B","X9C","X9D"
"ENSMUSG00000039477",11.8216470849314,11.7803446414782,11.9411448320808,11.9597734427747,11.7993513221051,11.9578357113277,11.9568303564738,11.8257090813939,11.9422211215415,11.9486857954779,12.0552192767816,11.7348281724845,11.8916199759827,12.0661388585129,11.9840519596885,11.7622023864316,11.5455840381671,11.7574085376643,11.7528201255679,11.6233963074323,11.5279300398518,11.8286653766183,11.965376159188
"ENSMUSG00000039634",7.65974838732023,7.65454755939354,7.83716311461231,7.66829110009527,7.6934836291494,7.77335149132644,7.76971591910783,7.32001552101364,7.56977274616899,7.69565288289962,7.34214793365991,7.34187692868279,7.40081101547845,7.1843842630974,7.17472904280976,7.55385027860582,7.69994013651328,7.50962337206796,7.47819973979581,7.96719640883834,7.71600873567672,7.90675529402303,7.80360826809426
"ENSMUSG00000039671",11.9188629429785,11.7426141366604,11.846870357823,11.831502192225,11.9893964917781,12.0541795569813,11.9465449038227,11.7456406030285,11.7764550740616,11.9312588630093,11.9874419957811,11.6557323879103,11.6993952011298,11.7920901191218,11.7420553357802,11.6032154677156,11.5568693547374,11.7005318139871,11.767161086715,11.6367432060383,11.6869388598253,11.849436569145,11.9376818960465
"ENSMUSG00000039701",9.86009133014998,9.6201642370864,9.80393744519427,9.41637944422658,9.5770846938017,10.0013742651772,9.90537370999408,9.68851014725377,9.40640703484072,10.0187537767886,9.77214738939491,9.28635911453863,9.21667714579537,9.75362549619596,9.73362540797742,9.58464223017213,9.35112472684406,9.67419845039101,9.81746041607934,9.462732360002,9.66013619468268,9.9199823803294,9.90673785980386
"ENSMUSG00000039706",8.80439078630798,9.15424782577651,8.85435263121872,8.77745397781186,8.77406534161709,8.55698238378287,8.82631901855986,8.8244886017002,9.12009149471553,8.808936744114,8.86958598471146,9.30077349139389,9.15727822782512,8.91971234307447,9.18155092755434,9.00225790814983,9.52634309415969,9.04175262972529,9.0577580082179,9.1266991147482,9.27343479466744,8.74630311440671,8.75940674030985
"ENSMUSG00000039716",13.077962342231,13.1385692608824,12.9687863986519,13.154452847142,13.0548941840773,13.0414143522704,13.1102099375537,13.1165894267429,13.0881797833655,13.0316229977848,12.9998442572254,13.3120311090416,13.3140187122941,13.1437905761066,13.122785266182,13.2978079821751,13.2865283268856,13.1764402747026,13.1894388833034,13.3482783358679,13.1771176029006,13.0914328064332,13.0516119256433
"ENSMUSG00000039782",10.7314475681381,10.6318509798648,10.7552407166699,10.6871650129211,10.846317704581,10.8385497009643,10.7702142118285,10.7178075880977,10.4400642724171,10.8111960255134,10.6703093078775,10.4705659507813,10.0240320182757,10.7073495581549,10.5579836411008,10.4549693091473,10.4689563454165,10.737549980004,10.6782520198474,10.7393513863181,10.7283960170798,10.8350255260317,10.8252736288175
"ENSMUSG00000039841",9.38713077285998,8.86162193822852,9.03678540948118,8.89927896558758,8.94475825366586,9.19577699441936,9.09628653431595,8.98967014825933,8.69459328917971,9.29833520617822,9.14951304246802,8.48176915897249,8.70210402254284,8.900997360328,8.90468786274481,8.52969317096842,8.50604449861374,8.78028249033864,8.8806536339642,8.63248425310831,8.93853398151279,9.2198722239985,9.15650044453944
"ENSMUSG00000039860",10.3872003984127,10.2413438672269,10.2674406350859,10.4177241111928,10.1183425660331,10.4600383138606,10.5242907569994,10.287269246426,10.397147893322,10.4337803578398,10.6225305498979,10.1654148565359,10.4616664423315,10.5437697139847,10.3653445052836,10.071641247979,9.83592025883271,10.1435579177928,10.3222679986316,10.0143018939713,9.79653866523098,10.2960518798864,10.5165671205934
"ENSMUSG00000039904",7.64447672524996,7.71065556982231,7.56822204067643,7.62739086282551,7.30569845710542,7.59847812293959,7.53641681378347,7.68833826340812,6.68897797137428,7.06283070434175,7.35102617250023,6.84241501486226,7.23833636707084,7.47208633299682,7.22171261163546,7.18964111523111,7.19177352801592,7.42632822695638,7.35340423248763,7.32688949242991,7.25914791962858,7.27552814786755,7.86107051428337
"ENSMUSG00000039943",9.30695246675601,9.53090058033986,9.78286110278598,9.47979146394573,9.55942406853963,9.5473816781203,9.42966624192211,9.50690666570564,9.66445080656258,9.57241234974757,9.62436107975527,9.53479310272685,9.55691622089132,9.59633434914294,9.40968817465435,9.52944600812456,8.97346763020023,9.26084268251337,9.29115012426996,9.48894294775602,8.80617933561568,9.34693698741325,9.45361229207242
"ENSMUSG00000039954",8.87479004560128,8.79947448082084,8.64254311508349,8.74340688769069,8.34302371255312,8.46208630399513,8.8604332707814,8.67393388755099,8.75996740788768,8.70896311202503,8.65335813625808,8.88581551150354,8.99711078755361,8.73581464688789,8.90756436286782,8.67857494973281,8.96596204848819,8.7894024200367,8.88817136502476,8.91361010831683,8.85595866233843,8.78202149274061,8.80404339876022
"ENSMUSG00000039963",4.89457738979185,5.04272304941912,4.79378080896766,5.17999933714953,4.85198058433126,5.49044300318155,5.24524329611369,5.42045176948279,5.50964526287665,4.76299182734499,4.58717842553473,5.09344450001621,5.56978822929686,5.69558102336461,5.46087659935951,5.53654630963801,5.41729136522615,6.0658009604263,5.78597920269126,5.28345173046487,5.34698869341338,5.65872158930775,5.60470061085015
"ENSMUSG00000039968",10.353551749031,10.2274246530344,10.2731196714017,10.168269453662,10.3074286073518,10.4143006678264,10.3894363511731,10.2204654955478,10.2655746898679,10.5879001843864,10.3388169652089,10.1518483295195,10.281281742208,10.3104377130577,10.2408637173029,10.1568883923722,10.0941084641644,10.2464816893303,10.1609562655574,10.1086019019964,10.1744693742106,10.2264608618134,10.1638243512554
"ENSMUSG00000040010",7.65974838732023,7.62830424522633,7.63443049173513,7.53310797900072,7.38804634053451,7.60589555636117,7.43139672139521,7.68291032723416,7.39641755672763,7.31180452802697,7.54145858207583,7.31778010374651,7.31508116638785,7.38241265742086,7.14578646662948,7.730357910814,7.44310614733278,7.52426450138129,7.52717171700467,7.50183492243356,7.79335126430497,7.78529512448367,7.96955352720464
"ENSMUSG00000040034",5.13209147055098,5.19352815371958,5.22730284418151,5.08652596594645,5.06721880406351,4.16856300235004,4.50609129367503,5.0337580141794,4.98777256672774,5.04280525748878,4.64607596540733,5.20274649512489,4.64379011488084,4.84004818278237,4.58236625765549,5.05810603045814,4.61323834365262,5.18256439670947,5.46253848712076,5.11416353496097,5.88012571864397,5.31299571553032,5.50006420135802
"ENSMUSG00000040055",6.01965465595396,5.92041644777563,6.50678272152391,5.64091895549485,6.49281367410663,6.35612744383865,6.16189283531059,6.19052686185619,5.15263670741626,6.25834005302061,6.15202677133888,5.62551390733036,5.59238963570997,5.72019196362127,5.46087659935951,5.20197364324958,4.89198757185632,5.21902014490239,5.8489722675161,5.9990537031105,5.79672061305012,6.08196721807475,6.81005121059368
"ENSMUSG00000040234",8.45641060172332,8.65096300196526,8.58282461802194,8.38452815573616,8.66268511438184,8.41219000358838,8.31359991416534,8.59232303643015,8.67303203510652,8.56141758310513,8.32423306726161,8.54886422411062,8.70987671652184,8.51448873768566,8.66736349721439,8.72695706680217,8.71150591110996,8.7019539684707,8.61672363478228,8.65735037345986,8.70401538301559,8.66063131401144,8.6976581335387
"ENSMUSG00000040260",10.2972940350421,9.76088720227461,10.251227559662,9.8254746943558,9.96469580238976,10.5750431349639,10.0290078101154,10.1504175799952,9.61866040753591,10.1573550144558,10.2226885833194,9.50664605930719,9.6201510848857,9.97428793069246,9.7368636169001,9.24792892228727,8.90184883163844,9.71943398653964,9.80162413230259,9.39041613251389,9.63933935334102,10.0719968626581,10.4420300608493
"ENSMUSG00000040269",6.04313680941,6.42608570404455,6.15968025457231,6.5231478117095,6.51741448298765,5.75347206513239,5.8720003845316,5.7871268909546,6.29633039789933,6.25834005302061,6.06836689955999,6.41272599662552,6.93656967279761,6.08481312689346,6.32898786105948,6.53457720264052,6.81107280349493,6.19952195045627,6.48626831953673,6.51658374708269,6.65934441211871,6.01149645298602,5.76381457257452
"ENSMUSG00000040363",8.84503856413141,9.13013671223977,9.0913787382005,9.15951642626904,8.86792563112298,8.96722751644516,8.97385488371657,9.10374469966555,9.25681587762764,8.9764251006377,9.1995249494667,9.26761217546523,9.38471502497465,9.11331287823991,9.17917238297486,9.13592656391084,9.11365680417067,8.90019218447648,9.08090446800983,9.05599362851544,8.967426935311,8.98261393533383,8.90311963459777
"ENSMUSG00000040365",8.59393825715021,8.81584562043381,8.80293567471322,8.91295781248754,8.6516148953612,8.60589185668875,8.72996577463146,8.62665471489438,8.90343136873707,8.55027795515652,8.74714064428664,8.90750583529971,8.77800845824273,8.729767142515,8.7940124978048,8.97246679503486,9.16918180866681,9.04429448398916,8.72563754828776,8.80095953761464,8.92140861430271,8.83399378116994,8.84378149360911
"ENSMUSG00000040370",7.87786001729604,7.72558648561615,7.83716311461231,7.66020328831345,8.27251244895988,8.05925917897135,7.64217355917945,7.77251771820896,7.52834743742431,7.72896796656333,7.53368116434199,8.02655575751352,8.07808223434357,7.53586334265129,7.87867119278643,7.98531507862475,8.22086340991671,7.97690785140856,8.01997506854637,7.90106670375056,8.1321680179309,7.89375379282715,8.02088185851961
"ENSMUSG00000040407",13.6790613403131,13.6342731250276,13.4948083218164,13.5213795842382,13.4800617480813,13.7985477861097,13.8492707720275,13.5685109417538,13.7288469483482,13.7976953264624,13.7110726116237,13.5489063381252,13.8701754738196,13.7107260577863,13.6812541985956,13.5480620076895,13.4350353620662,13.6377242016547,13.6077617986614,13.4459503279739,13.4907195081183,13.5480829159658,13.5479126099989
"ENSMUSG00000040410",7.49071491663891,7.14155612223925,7.6047118528596,7.55071498950185,7.74126088942326,7.64242124740288,7.45837710420833,7.75710367059881,7.14556989263165,7.64069491069799,7.50214531492136,7.61005794568945,7.23833636707084,7.76603670097261,7.72408938642855,7.5061298634242,7.63831667265159,8.05460893945055,8.23569219984051,7.7416179312752,7.37868852593494,7.98239581722774,7.78145583108308
"ENSMUSG00000040412",10.3286860490728,10.2856756330841,10.2655426443144,10.2727507335152,10.2498675317708,10.1784681771318,10.3479570123325,10.270177539415,10.3922080026125,10.3377066418535,10.3816888247863,10.3725982425538,10.3308481034737,10.3002715573113,10.4167263015718,10.2946783504236,10.5287648364672,10.313341196944,10.4214510149454,10.4150849403973,10.3809603086508,10.1423910714721,10.2470093309552
"ENSMUSG00000040472",7.62126177706231,7.93706134847554,7.89723524085816,7.89197409231204,7.77225542546286,7.77992411530241,7.6655160451514,7.87603726169601,7.75561888687882,7.53917343819436,7.67472620893519,8.06083538105651,7.9128207937503,7.8464876579378,7.84305394395928,8.08148388612489,8.16950893762775,7.84316533028221,7.9134873426439,7.92686116916393,8.02171808810118,7.80626195659545,7.92982216646394
"ENSMUSG00000040675",7.89731768901859,8.08719168012681,8.05499585686139,8.02389150889513,8.02478224356273,7.81874319007331,7.90007313124813,7.86169581233739,7.82079649988244,7.58356017637403,7.77708870226922,7.7959767677674,7.96138114246536,7.81255649358848,7.66411987180105,7.88760556898365,8.15197635854414,8.06465994335141,8.30473049516314,8.16222641998766,8.19051566690712,8.08318822472057,8.34673629490721
"ENSMUSG00000040734",5.48058442786289,5.67586986168225,5.70168397693807,5.70522171537687,5.68196162816601,5.95277742567887,5.89851118389495,5.76674692126039,6.05096106394384,5.88547127455887,5.9091642816283,5.75079079356728,5.42619752731228,5.45286366485156,5.22297237799402,5.56344047525626,4.50691498944299,5.21902014490239,5.29166729175978,5.59795229289128,5.61388278072088,5.68914073737742,5.30680515587573
"ENSMUSG00000040749",5.29743813788975,5.65522319645991,5.5097901747552,5.22455886561814,5.06721880406351,5.35614503958738,5.43829795697664,5.66029112567273,5.69221485528148,5.41446163230418,5.25017890593851,5.70197754160272,5.29455367443392,5.29799085968848,5.84387300066322,5.78528095636705,5.99095628573096,6.04564449740916,5.90932952415662,5.51874974065309,6.10480558765357,5.77672936258595,5.85148792427648
"ENSMUSG00000040761",13.2450041194182,12.6826071770631,12.9664515231871,12.8710462735158,12.8431473292746,13.2285784291375,13.0024345837251,12.7937580044917,12.6216335850369,13.0859902288656,13.2390736164383,12.4820523231066,12.6495241892197,12.8174182180669,12.7143874176982,12.4647131585515,12.1775862245609,12.6163242390465,12.70525227986,12.425870818287,12.5445614141117,13.0508311313604,13.0947323622088
"ENSMUSG00000040843",9.11809201777044,9.27080322121787,9.36925342868129,9.07989997050747,9.27919702708661,9.16346728365511,9.36697296950411,9.23564416340404,9.24590425104314,9.36130398919423,9.25023590574257,9.34118116963855,9.30485295032323,9.2163869095782,9.2913414038448,9.38049829054455,9.51610088274448,9.38033657576849,9.12292967661845,9.2985618854431,9.42172924236613,9.14777972995181,9.15936645435326
"ENSMUSG00000040852",9.46090891445907,8.79003545365024,9.20665249324608,9.07077626116028,8.85350556071046,9.30689914922733,9.30391238926231,9.19618227387519,8.64284912504842,9.3115906447294,9.23592803118581,8.47452154015884,8.75063831793522,9.29015807937914,9.05235230059256,8.71201121611557,8.10718945206662,9.10885803966727,9.30244744661825,8.76423046780731,8.67803104951116,9.42130372880932,9.50183049958763
"ENSMUSG00000040856",9.47608529272462,10.8755617281671,10.7687035991177,10.6437307730714,10.4682838353561,9.43942908694977,9.9280702802362,9.65978635665497,10.8830908651272,9.72220530338221,9.90317658351059,10.2559115791813,11.0878912115433,10.3002715573113,10.5339850195278,10.3794156204735,11.4429924451801,10.488749903454,9.9793103616776,10.027475538212,11.0076088824763,9.39617018587973,10.0785791562015
"ENSMUSG00000040957",8.20897980670389,8.28158107062673,8.41489285559166,8.34471058367091,7.90869402172519,8.21288182222421,8.27365020217322,7.87603726169601,8.06797431713055,8.22558173376157,8.23592419339586,7.86965273274217,8.15221625615867,8.03484959696534,7.94737155040987,7.81672265008722,7.66328279948728,7.87206922002341,8.03359757017378,7.82628772248385,7.96075846909654,8.31053874490006,8.42026377616698
"ENSMUSG00000041078",10.4368002775776,10.4194821047602,10.3927158919633,10.5668603421013,10.4690722832541,10.1226804479871,10.3765280345789,10.4622240028823,10.5935583815511,10.3126541635528,10.3174599410071,10.5614471147796,10.6192341710925,10.4920081758505,10.4457101923635,10.578767761336,10.7996810638886,10.5991883141069,10.5561478703172,10.5987993250126,10.5958922284848,10.3034444626115,10.3831795826179
"ENSMUSG00000041130",8.7660966923753,8.76856910168937,8.98466696796821,8.86450343858985,8.5359735846693,8.99291410928546,8.78428771012082,8.71440174007968,8.48476438123547,8.74523581006455,8.83202984961191,8.5209930304952,8.3673461315837,8.85450960694611,8.55076729405075,8.69994204435591,8.54350592000243,8.58810609361813,8.5184196402915,8.54524859895567,8.67219264150539,8.93263778963862,8.67380358557116
"ENSMUSG00000041264",10.0986974016353,9.67887805257645,9.95643290570915,10.0197282803381,9.91926325297146,10.2770084632146,10.3670670901822,9.980528346963,9.64104336735469,10.2748044585327,10.2900227234818,9.60782503974445,9.63655587893301,10.1304895678176,10.1526911719238,9.835552027759,9.57320153512002,10.210721899972,10.2984862844568,9.8021314092777,9.78441181159896,10.2585098498955,10.3358281514002
"ENSMUSG00000041328",11.1367543509239,10.9020909700202,10.9193503367867,10.7137841328974,10.8505595180946,11.126552808951,11.074099329991,10.9552598174969,10.8396006343372,11.1419579797379,11.0636823037514,10.6388591803571,10.9431786027781,10.9995644648239,10.9857696976315,10.8068986990451,10.6327568818479,11.0618202037697,11.0756164637197,10.8103589164202,10.9460372014798,11.1669630215219,10.9051327075867
"ENSMUSG00000041544",8.06728614533613,8.08333293172335,8.00126369182848,8.09761491522447,8.12022479879217,8.40370356266398,8.27870483428364,8.27638371957473,8.18684650295123,8.46584813719122,8.35985715308621,8.08006413682407,8.09796350608373,8.26554170736059,8.20288959377177,7.93985539664539,7.83790965276534,7.90040538598977,7.83007666811884,8.1880541269987,7.61005758007039,8.07745023433373,8.37659845470084
"ENSMUSG00000041607",11.5630138353965,11.5130361443501,11.5905626858776,11.3807458442828,11.3698522497095,11.8971596085757,11.2066439398655,11.6742631319228,11.0270726118221,11.2571957975197,11.6371225158553,10.8677072546187,10.8785569382833,11.3547684281862,10.9925587181215,11.1250031891789,11.0778649183387,11.3399259215305,11.3077572741263,11.1496210325061,11.3186919031835,11.4942941153584,11.9309889540214
"ENSMUSG00000041688",8.57794986423126,8.35062639078379,8.45874363736485,8.25088755186904,8.25433268722782,8.44150548530056,8.48957531784127,8.47788076079546,8.382198283331,8.48936878771268,8.41593334602252,8.39996949604129,8.29684759765358,8.24448756042426,8.13578553174889,8.26471063223867,8.27450902118529,8.36226955153355,8.29910182401339,8.45239663003302,8.15746364421962,8.72810673724883,8.30593355209769
"ENSMUSG00000041797",7.67486008291504,7.289563054099,7.4528650295525,6.75347046659645,6.8532006943634,7.99291693844928,7.67321369351157,7.58154434059125,6.73131930658413,7.44608027226328,7.60221312537304,6.58413930298116,6.64378804999164,7.31129898858273,7.27614483611054,6.45063116009247,6.56833761497738,7.31284776820843,7.49798845483193,7.04538511119811,7.01347134911923,7.63714241576834,7.61606392311701
"ENSMUSG00000041828",7.23948402244193,6.74220915027571,7.41911374445392,6.9912481521333,6.76349612305062,7.46617154516914,6.8185726093149,6.52981999128281,6.01713379504493,6.41393039263115,6.6022012162548,6.33482159341169,6.06602138968655,6.9338920986006,6.55126884934035,6.57478683922734,5.93054165897305,6.9395786605757,7.02552242726855,6.76559910826354,6.32915579589421,7.27552814786755,6.71974158901078
"ENSMUSG00000041836",10.240023833807,10.3783454225874,10.1974891137201,10.188093241286,10.0919688431523,9.87354072752126,10.19326899099,10.0973415546882,10.3315710836734,10.0703534388272,10.0777892005057,10.3310680571809,10.4267201165189,10.1667537204441,10.2901896877929,10.4359938743376,10.4591882695072,10.2141122873807,10.2438655476339,10.306287039531,10.3629512506812,10.1423910714721,10.1306203546304
"ENSMUSG00000041840",5.13209147055098,5.24969676165309,5.63267999457901,4.98657421785837,5.59217271577654,5.20805020505624,4.97326308832652,5.16413898223007,5.32842951777156,5.47854578273444,5.70270748004102,5.62551390733036,5.9128216505514,5.69558102336461,5.91421033877674,5.45271815718458,6.08634409447884,5.77885405097035,5.75342027954347,5.57203158241405,5.61388278072088,5.77672936258595,5.22161848297807
"ENSMUSG00000041870",9.42113468759629,9.38492562156257,9.19871723023694,9.43308911133624,9.11360176092815,9.39943941397245,9.42739220610816,9.26681733265528,9.26043482354315,9.28943009851562,9.31745812754969,9.1967108158989,9.41038262456966,9.2378521011108,9.20745932702877,8.91880459988795,9.00310547090504,9.27172975011081,9.30806310529467,9.09746916175431,9.04176013232656,9.40764883142708,9.45827456409122
"ENSMUSG00000042055",9.9120310160914,9.95604003150084,10.0174787723623,9.9829138297671,10.0366660640242,10.0195391708786,9.94088121516862,10.0046599119165,9.82213784042941,9.97499229601208,9.85873522855271,9.95759857254025,10.2045023744993,9.98066803846008,10.0831529589938,10.1312773198812,10.0895107791717,10.2061889537685,10.1779236792393,10.0604755045805,10.1442101593622,10.0691083779233,10.0587612117375
"ENSMUSG00000042148",8.48669868246089,8.34096278950325,8.17714049141256,8.29856163455034,8.20217573918608,8.20313387860931,8.21157157880958,8.35698434923071,8.27893294392892,8.07825629278651,8.39032258099619,8.48176915897249,8.34755275178414,8.31485234851268,8.41180779010003,8.51599047023553,8.56021749931971,8.4064073258022,8.67872512374912,8.45948327756455,8.45136384339589,8.32997392387291,8.37166415540001
"ENSMUSG00000042208",10.1042895788416,9.8258378086527,9.94580513250167,9.9283961677448,10.002219495783,10.2594785528592,10.052807327633,9.94469124640111,9.73508064693918,10.1037556326602,9.99524826110753,9.70701658794471,9.77265819984473,10.1373588948286,9.93172158273058,9.94825307990011,9.78137482180215,10.1459267279388,10.1578497265659,9.99248212469447,10.0232931249203,10.1506121329263,10.1232998470557
"ENSMUSG00000042216",10.7750492238073,11.063571209791,11.0513434177059,11.1518663302499,10.9834189164092,10.8353979918946,10.9979901994936,10.8580656637126,11.2289626604966,10.9168867781106,11.1315941777485,11.0669833638906,11.3589943818015,11.0873184655525,11.2785457673401,10.9995310307872,11.2039203787791,10.9084278744399,10.8245185091455,10.858733522746,11.0357323822363,10.8222161281114,10.832474152565
"ENSMUSG00000042323",12.3966830755824,11.936887709907,12.1734726174508,11.7647069152778,11.973092466392,12.3403548936066,12.1272843185451,12.2256374403797,12.0275235558902,12.3938066414019,12.1665901271648,11.6509182065906,11.7926198265272,11.9047429063479,12.0070325857989,11.7934211006031,11.5651722996872,11.9993055889099,11.9389641817363,11.7425650383947,11.912316161918,12.3209161963442,12.0836258095079
"ENSMUSG00000042331",11.7476451476949,11.2459352328599,11.3742368431209,11.1916893246447,11.4155597426759,11.5900806573839,11.4739903390718,11.6322849669377,11.5630025246626,11.6162050761288,11.6707533104767,11.1898958495777,11.2649601423462,11.2588112710192,11.2339788283369,11.15736016095,10.8770852991689,11.0836081782216,11.10414023052,11.2102190038031,11.0145471283611,11.3126756134347,11.2524678168804
"ENSMUSG00000042417",5.08761425787048,5.16460192147375,4.91497084208141,5.30975017654138,5.33971281708168,4.58358046263379,5.11565301565078,4.99923472273549,5.30057829103783,4.76299182734499,4.75711412367118,5.05508945414075,5.76148367311442,5.08711386463418,5.22297237799402,5.99737178409151,5.63485279547301,5.77885405097035,6.05002114195639,5.34597063666471,6.32915579589421,5.31299571553032,5.46342814526912
"ENSMUSG00000042462",4.40789611871344,4.9095897696964,5.16350466174598,4.6369475406795,4.77245399117015,3.9986480203009,4.28278689004018,4.73123755016243,5.32842951777156,4.71058620616319,4.46163879155122,5.54476972903358,5.08739603757237,4.84004818278237,4.52358162550088,5.20197364324958,5.47483400661487,4.9850374667694,5.37963113650331,5.21810037272186,5.28712846840674,4.96075751692847,4.42130662662561
"ENSMUSG00000042606",8.51216321442767,8.53426355707554,8.62784363522919,8.57294556772104,8.6404590740529,8.41219000358838,8.44530662485496,8.35015163133028,8.69459328917971,8.38455546342393,8.54146479270822,8.74533577482255,8.78538379606644,8.49322646805845,8.62604691891497,8.63169405411964,8.9609365460891,8.60886087221464,8.72563754828776,8.84220895697954,8.68674459793712,8.6682863290797,8.59555188666175
"ENSMUSG00000042742",9.57203074703739,9.3273621728612,9.42643273971781,9.4612915440551,9.45185846520729,9.53965639535418,9.61293040842147,9.34622351733223,9.21825856651193,9.59065072044913,9.41593673363025,9.25709097610789,8.98648445736843,9.33267544514816,9.47513714679822,9.2228432122857,9.06061482350222,9.33952649906064,9.33306652582116,9.24625248951724,9.38472188614733,9.23541505733382,9.41095963440225
"ENSMUSG00000042978",9.75024144176624,9.74997488010755,9.49769271576353,10.044795299945,9.50971214421648,9.66211772660756,9.7040471744771,9.64869175247053,9.85840958327,9.73865521601101,10.0343557125062,9.60284803005293,9.79231486447526,9.54214997705809,9.58522803958394,9.39741288588287,9.39277202515954,9.297528322029,9.23329714976981,9.47152223874756,9.38650583457889,9.49417937760575,9.65791930994801
"ENSMUSG00000043388",10.1428393926767,11.2338021210003,11.0639567015556,11.0103106529943,10.9196720950702,10.1136027944804,10.7366283096996,10.7011233769487,11.349393508951,10.5787924173206,10.786945728046,11.2579622547316,11.3589943818015,10.8451942655039,10.9117707436482,11.0680392386061,11.4891037337493,10.7225511766524,10.4773462802141,10.9893277119112,11.0705491029837,10.1118399190036,10.4642189574291
"ENSMUSG00000043456",9.11255318883546,8.65876310621704,8.83656438968192,8.98271825790571,8.9033575611094,9.14576531295523,8.76640670410094,9.16731936866515,8.53642476540183,8.82134623530676,8.97097437393594,8.82442879585087,8.43142897553988,8.87383337458783,8.39140420224635,8.69994204435591,7.98378679309169,8.4606976195579,8.71722069910106,8.91618791753516,8.42730169935973,8.94214113960997,9.05550526344438
"ENSMUSG00000043463",8.86164285144386,9.38805723037344,9.22239326841826,9.08896634325793,9.37148674314709,8.56461568848872,8.79491089379192,8.80713015749973,9.22197540986971,8.85191085194723,8.69927415134426,9.43377789639711,9.25082182061771,8.90368583904345,9.17678991045619,9.26646103824717,9.76272490010559,9.02383313784571,8.70875445673948,9.18344019761414,9.46289264913901,8.3680760296092,8.55694976127475
"ENSMUSG00000043496",6.88398043175217,6.8460608390433,6.81778396275548,6.50519900791985,6.41638947354056,6.79298670844781,6.56086119002006,7.06853140788345,6.05096106394384,6.38077588532893,6.70272969536502,6.31872287175685,6.18975667367248,6.29600321065054,6.41236004828581,6.47915936058369,5.73245153390955,6.58191871069357,6.34044308844661,6.44698207921852,6.57424732884918,6.67509141267709,6.83894039025014
"ENSMUSG00000043510",4.78742103135827,4.87429413683851,5.48390421011255,4.70142365283692,4.963609948299,4.90549653399048,4.63781141504733,5.10042086542265,5.30057829103783,5.31265974427066,5.52582392259877,5.42956107968564,5.23833773454768,4.92719000968833,5.02527988445319,5.45271815718458,5.63485279547301,5.28927922634659,5.42168028443207,5.43494517669961,5.2246766062227,5.65872158930775,5.53579290870697
"ENSMUSG00000043866",8.10682390499937,8.28830103395659,8.04174926247576,8.38942896246917,8.31171937733992,7.97010714571366,8.03762396034764,8.27998334053384,8.50626079756287,8.2939617013505,8.30608562916084,8.56260047269595,8.31734400145187,8.21448582411102,8.25802316751856,8.48467508966757,8.60278277620891,8.18932418495934,8.35984139843369,8.360745075678,8.16163679527164,8.03070573696874,8.24787620975011
"ENSMUSG00000043969",5.48058442786289,5.35587073928839,5.2581742367215,4.56945454404401,5.25447485233617,5.35614503958738,5.28597630908734,5.70382052935502,5.32842951777156,5.56963145740839,6.11080316540224,4.89057867170959,4.72785422382872,5.04876397655813,4.89219968326576,4.66986016765858,4.89198757185632,4.9850374667694,4.99013985281551,4.74809433721456,4.49215139364495,5.5301943163802,5.17706149174601
"ENSMUSG00000044024",8.65617674471972,8.88175674425104,8.7441765702547,8.84679619520929,8.7273797679971,8.78972398886906,8.42265224353151,8.74597809401072,8.56010992891796,8.25789610113485,8.49415887090922,8.6261189846024,8.77307053596462,8.41623934799226,8.56541238098223,8.67241148621282,8.8042131514326,8.66279010392882,8.59391823467458,8.86640411169997,8.74908486846296,8.900500083346,8.58279893200135
"ENSMUSG00000044167",10.4178382985279,10.6528324128133,10.359290870378,10.4981939870806,10.8347409438815,10.4415023756557,10.5765331743507,10.5181587233148,10.6436079895483,10.5285915377263,10.5268523387817,10.6315466307967,10.7163220023267,10.3825567864305,10.7303430038697,10.7531580244314,10.9973181644835,10.4859477839395,10.4483985814061,10.7703138666186,10.8050945775223,10.0280503449779,10.3708685755696
"ENSMUSG00000044308",12.5764193500248,12.7206769753455,12.7103009684493,12.7172872381991,12.8139646502275,12.7370725868187,12.5962129036785,12.6025351359904,12.5930373548218,12.5689146424714,12.5014102343432,12.6868121639958,12.5860086177247,12.6607565513007,12.6870253184923,12.843971589923,12.7403426452743,12.7217121875736,12.7039217024093,12.8489044350388,12.7700546252196,12.6879697126019,12.7106074647819
"ENSMUSG00000044447",8.56584120516008,8.08333293172335,8.79769173819511,8.33458207955448,8.08362595046328,8.57599044845504,8.49826835511093,8.46528872553965,8.24280060121518,8.80581762092496,8.59476324412387,7.76066047993412,7.72103068683422,8.51448873768566,7.99141908997035,8.14518034385061,7.69389489790824,8.11872261809899,8.16318339442292,7.80419052546274,7.70461338788317,8.55310459610321,8.49930190142059
"ENSMUSG00000044461",6.27897811174811,6.41384660687232,5.34701229932547,6.35295382977715,6.33568926755678,6.06466856904372,6.09469596951314,5.9586451485123,5.9824942859077,6.34684149833615,6.7437575864797,5.51681854984956,6.20450324945313,5.59271089616431,5.95926623366457,5.42365693098535,4.89198757185632,5.91840753629444,5.42168028443207,5.54563662423274,5.68518956043306,5.38908688944434,5.60470061085015
